1;0.009000
2;0.005000
3;0.005000
4;0.004000
5;0.005000
6;0.005000
7;0.007000
8;0.008000
9;0.008000
10;0.008000
11;0.008000
12;0.007000
13;0.005000
14;0.006000
15;0.007000
16;0.006000
17;0.006000
18;0.006000
19;0.005000
20;0.007000
21;0.007000
22;0.005000
23;0.007000
24;0.005000
25;0.007000
26;0.007000
27;0.005000
28;0.007000
29;0.006000
30;0.005000
31;0.006000
32;0.006000
33;0.008000
34;0.006000
35;0.009000
36;0.007000
37;0.006000
38;0.007000
39;0.008000
40;0.009000
41;0.007000
42;0.007000
43;0.007000
44;0.008000
45;0.009000
46;0.010000
47;0.009000
48;0.008000
49;0.008000
50;0.010000
51;0.010000
52;0.010000
53;0.009000
54;0.010000
55;0.009000
56;0.010000
57;0.010000
58;0.011000
59;0.011000
60;0.012000
61;0.012000
62;0.013000
63;0.012000
64;0.013000
65;0.014000
66;0.013000
67;0.014000
68;0.015000
69;0.014000
70;0.014000
71;0.014000
72;0.015000
73;0.014000
74;0.016000
75;0.017000
76;0.016000
77;0.016000
78;0.017000
79;0.017000
80;0.018000
81;0.018000
82;0.018000
83;0.019000
84;0.019000
85;0.019000
86;0.020000
87;0.020000
88;0.022000
89;0.020000
90;0.022000
91;0.021000
92;0.023000
93;0.022000
94;0.023000
95;0.024000
96;0.024000
97;0.025000
98;0.025000
99;0.026000
100;0.025000
101;0.026000
102;0.026000
103;0.027000
104;0.026000
105;0.027000
106;0.027000
107;0.028000
108;0.029000
109;0.029000
110;0.030000
111;0.030000
112;0.031000
113;0.031000
114;0.031000
115;0.032000
116;0.032000
117;0.034000
118;0.034000
119;0.035000
120;0.034000
121;0.034000
122;0.035000
123;0.036000
124;0.038000
125;0.038000
126;0.037000
127;0.038000
128;0.040000
129;0.039000
130;0.040000
131;0.041000
132;0.041000
133;0.042000
134;0.042000
135;0.043000
136;0.043000
137;0.052000
138;0.056000
139;0.045000
140;0.047000
141;0.046000
142;0.049000
143;0.050000
144;0.049000
145;0.049000
146;0.051000
147;0.052000
148;0.052000
149;0.052000
150;0.052000
151;0.052000
152;0.054000
153;0.053000
154;0.054000
155;0.054000
156;0.055000
157;0.056000
158;0.056000
159;0.057000
160;0.058000
161;0.059000
162;0.060000
163;0.060000
164;0.060000
165;0.061000
166;0.062000
167;0.064000
168;0.062000
169;0.065000
170;0.065000
171;0.065000
172;0.067000
173;0.068000
174;0.070000
175;0.069000
176;0.070000
177;0.069000
178;0.071000
179;0.071000
180;0.074000
181;0.075000
182;0.074000
183;0.074000
184;0.075000
185;0.075000
186;0.076000
187;0.080000
188;0.079000
189;0.078000
190;0.079000
191;0.082000
192;0.083000
193;0.085000
194;0.083000
195;0.088000
196;0.087000
197;0.088000
198;0.085000
199;0.087000
200;0.088000
201;0.088000
202;0.092000
203;0.095000
204;0.092000
205;0.097000
206;0.096000
207;0.095000
208;0.101000
209;0.099000
210;0.097000
211;0.101000
212;0.101000
213;0.104000
214;0.105000
215;0.101000
216;0.106000
217;0.109000
218;0.104000
219;0.106000
220;0.107000
221;0.111000
222;0.109000
223;0.113000
224;0.113000
225;0.115000
226;0.113000
227;0.113000
228;0.117000
229;0.114000
230;0.117000
231;0.119000
232;0.123000
233;0.119000
234;0.124000
235;0.125000
236;0.122000
237;0.129000
238;0.128000
239;0.127000
240;0.132000
241;0.126000
242;0.134000
243;0.130000
244;0.129000
245;0.132000
246;0.134000
247;0.134000
248;0.140000
249;0.142000
250;0.142000
251;0.147000
252;0.141000
253;0.142000
254;0.149000
255;0.146000
256;0.151000
257;0.146000
258;0.148000
259;0.145000
260;0.149000
261;0.148000
262;0.155000
263;0.150000
264;0.160000
265;0.159000
266;0.156000
267;0.163000
268;0.155000
269;0.157000
270;0.160000
271;0.166000
272;0.167000
273;0.162000
274;0.169000
275;0.166000
276;0.169000
277;0.171000
278;0.171000
279;0.172000
280;0.172000
281;0.180000
282;0.186000
283;0.187000
284;0.184000
285;0.187000
286;0.193000
287;0.182000
288;0.190000
289;0.186000
290;0.185000
291;0.199000
292;0.187000
293;0.199000
294;0.189000
295;0.197000
296;0.191000
297;1.057000
298;0.199000
299;0.193000
300;0.208000
301;0.207000
302;0.211000
303;0.199000
304;0.203000
305;0.218000
306;0.212000
307;0.215000
308;0.217000
309;0.208000
310;0.209000
311;0.217000
312;0.212000
313;0.221000
314;0.220000
315;0.216000
316;0.228000
317;0.237000
318;0.234000
319;0.221000
320;0.241000
321;0.237000
322;0.242000
323;0.240000
324;0.240000
325;0.241000
326;0.233000
327;0.232000
328;0.234000
329;0.253000
330;0.248000
331;0.250000
332;0.251000
333;0.259000
334;0.257000
335;0.256000
336;0.246000
337;0.265000
338;0.245000
339;0.258000
340;0.253000
341;0.267000
342;0.256000
343;0.254000
344;0.260000
345;0.271000
346;0.269000
347;0.263000
348;0.263000
349;0.263000
350;0.283000
351;0.277000
352;0.266000
353;0.272000
354;0.279000
355;0.294000
356;0.284000
357;0.285000
358;0.290000
359;0.299000
360;0.284000
361;0.278000
362;0.296000
363;0.310000
364;0.298000
365;0.285000
366;0.292000
367;0.307000
368;0.315000
369;0.300000
370;0.308000
371;0.308000
372;0.302000
373;0.316000
374;0.311000
375;0.316000
376;0.320000
377;0.319000
378;0.307000
379;0.319000
380;0.331000
381;0.339000
382;0.330000
383;0.339000
384;0.346000
385;0.319000
386;0.341000
387;0.348000
388;0.354000
389;0.345000
390;0.338000
391;0.355000
392;0.339000
393;0.363000
394;0.333000
395;0.334000
396;0.355000
