1;0.663000
2;0.004000
3;0.005000
4;0.004000
5;0.005000
6;0.005000
7;0.006000
8;0.004000
9;0.006000
10;0.006000
11;0.007000
12;0.007000
13;0.006000
14;0.006000
15;0.005000
16;0.006000
17;0.006000
18;0.005000
19;0.005000
20;0.004000
21;0.005000
22;0.007000
23;0.005000
24;0.007000
25;0.004000
26;0.005000
27;0.005000
28;0.004000
29;0.005000
30;0.005000
31;0.006000
32;0.005000
33;0.006000
34;0.006000
35;0.005000
36;0.006000
37;0.005000
38;0.006000
39;0.005000
40;0.006000
41;0.007000
42;0.006000
43;0.007000
44;0.007000
45;0.007000
46;0.007000
47;0.007000
48;0.008000
49;0.007000
50;0.007000
51;0.008000
52;0.009000
53;0.010000
54;0.008000
55;0.009000
56;0.010000
57;0.009000
58;0.009000
59;0.008000
60;0.009000
61;0.010000
62;0.009000
63;0.010000
64;0.009000
65;0.009000
66;0.010000
67;0.010000
68;0.010000
69;0.010000
70;0.011000
71;0.011000
72;0.012000
73;0.011000
74;0.012000
75;0.013000
76;0.014000
77;0.014000
78;0.014000
79;0.013000
80;0.014000
81;0.015000
82;0.014000
83;0.014000
84;0.015000
85;0.016000
86;0.014000
87;0.015000
88;0.016000
89;0.018000
90;0.016000
91;0.017000
92;0.018000
93;0.017000
94;0.018000
95;0.019000
96;0.018000
97;0.019000
98;0.018000
99;0.019000
100;0.020000
101;0.020000
102;0.021000
103;0.020000
104;0.020000
105;0.021000
106;0.021000
107;0.022000
108;0.022000
109;0.022000
110;0.023000
111;0.023000
112;0.024000
113;0.023000
114;0.025000
115;0.024000
116;0.024000
117;0.025000
118;0.026000
119;0.024000
120;0.024000
121;0.025000
122;0.026000
123;0.027000
124;0.026000
125;0.027000
126;0.027000
127;0.028000
128;0.028000
129;0.028000
130;0.029000
131;0.028000
132;0.029000
133;0.029000
134;0.030000
135;0.035000
136;0.031000
137;0.034000
138;0.041000
139;0.040000
140;0.035000
141;0.035000
142;0.038000
143;0.036000
144;0.036000
145;0.036000
146;0.037000
147;0.037000
148;0.038000
149;0.038000
150;0.039000
151;0.039000
152;0.040000
153;0.040000
154;0.041000
155;0.041000
156;0.042000
157;0.043000
158;0.041000
159;0.042000
160;0.042000
161;0.043000
162;0.044000
163;0.044000
164;0.045000
165;0.046000
166;0.046000
167;0.046000
