1;0.166000;0.000000
2;0.003000;0.000000
3;0.003000;0.000000
4;0.003000;0.000000
5;0.003000;0.000000
6;0.004000;0.000000
7;0.004000;0.000000
8;0.004000;0.000000
9;0.004000;0.000000
10;0.004000;0.000000
11;0.004000;0.000000
12;0.004000;0.000000
13;0.004000;0.000000
14;0.004000;0.000000
15;0.005000;0.000000
16;0.004000;0.000000
17;0.005000;0.000000
18;0.004000;0.000000
19;0.004000;0.000000
20;0.005000;0.000000
21;0.004000;0.000000
22;0.004000;0.000000
23;0.005000;0.000000
24;0.005000;0.001000
25;0.004000;0.000000
26;0.005000;0.000000
27;0.004000;0.000000
28;0.004000;0.001000
29;0.005000;0.001000
30;0.005000;0.000000
31;0.004000;0.000000
32;0.005000;0.000000
33;0.005000;0.000000
34;0.005000;0.000000
35;0.005000;0.000000
36;0.006000;0.000000
37;0.004000;0.000000
38;0.005000;0.000000
39;0.006000;0.000000
40;0.006000;0.001000
41;0.006000;0.000000
42;0.006000;0.000000
43;0.006000;0.000000
44;0.006000;0.000000
45;0.006000;0.001000
46;0.005000;0.000000
47;0.006000;0.001000
48;0.006000;0.001000
49;0.006000;0.000000
50;0.007000;0.000000
51;0.006000;0.001000
52;0.008000;0.000000
53;0.009000;0.001000
54;0.007000;0.000000
55;0.007000;0.000000
56;0.007000;0.001000
57;0.007000;0.001000
58;0.007000;0.001000
59;0.007000;0.001000
60;0.008000;0.001000
61;0.008000;0.001000
62;0.009000;0.001000
63;0.008000;0.001000
64;0.007000;0.001000
65;0.009000;0.002000
66;0.021000;0.001000
67;0.009000;0.001000
68;0.008000;0.002000
69;0.009000;0.002000
70;0.017000;0.002000
71;0.009000;0.002000
72;0.009000;0.002000
73;0.010000;0.002000
74;0.009000;0.002000
75;0.010000;0.001000
76;0.009000;0.002000
77;0.010000;0.001000
78;0.010000;0.002000
79;0.010000;0.002000
80;0.011000;0.002000
81;0.010000;0.003000
82;0.011000;0.003000
83;0.012000;0.002000
84;0.011000;0.002000
85;0.011000;0.003000
86;0.011000;0.002000
87;0.012000;0.002000
88;0.011000;0.002000
89;0.012000;0.003000
90;0.013000;0.003000
91;0.012000;0.003000
92;0.012000;0.003000
93;0.012000;0.003000
94;0.013000;0.004000
95;0.025000;0.003000
96;0.022000;0.003000
97;0.013000;0.003000
98;0.013000;0.004000
99;0.014000;0.003000
100;0.014000;0.004000
101;0.013000;0.003000
102;0.015000;0.004000
103;0.014000;0.004000
104;0.014000;0.004000
105;0.015000;0.005000
106;0.015000;0.004000
107;0.016000;0.004000
108;0.016000;0.004000
109;0.016000;0.005000
110;0.027000;0.005000
111;0.016000;0.005000
112;0.016000;0.005000
113;0.017000;0.005000
114;0.016000;0.005000
115;0.017000;0.005000
116;0.017000;0.006000
117;0.018000;0.006000
118;0.018000;0.006000
119;0.017000;0.006000
120;0.018000;0.006000
121;0.018000;0.007000
122;0.018000;0.006000
123;0.019000;0.007000
124;0.019000;0.006000
125;0.020000;0.007000
126;0.019000;0.007000
127;0.020000;0.007000
128;0.020000;0.007000
129;0.021000;0.008000
130;0.020000;0.007000
131;0.020000;0.008000
132;0.021000;0.008000
133;0.022000;0.008000
134;0.022000;0.009000
135;0.023000;0.009000
136;0.023000;0.008000
137;0.023000;0.008000
138;0.023000;0.008000
139;0.023000;0.009000
140;0.024000;0.010000
141;0.023000;0.010000
142;0.024000;0.010000
143;0.025000;0.011000
144;0.025000;0.010000
145;0.025000;0.010000
146;0.025000;0.010000
147;0.026000;0.011000
148;0.026000;0.011000
149;0.027000;0.012000
150;0.027000;0.011000
151;0.027000;0.012000
152;0.027000;0.012000
153;0.028000;0.015000
154;0.028000;0.012000
155;0.029000;0.013000
156;0.028000;0.013000
157;0.029000;0.013000
158;0.030000;0.013000
159;0.029000;0.013000
160;0.030000;0.019000
161;0.039000;0.026000
162;0.031000;0.015000
163;0.030000;0.014000
164;0.032000;0.015000
165;0.032000;0.015000
166;0.032000;0.016000
167;0.031000;0.015000
168;0.033000;0.016000
169;0.049000;0.016000
170;0.033000;0.016000
171;0.033000;0.017000
172;0.034000;0.018000
173;0.034000;0.017000
174;0.034000;0.018000
175;0.034000;0.019000
176;0.035000;0.018000
177;0.036000;0.018000
178;0.037000;0.019000
179;0.036000;0.020000
180;0.036000;0.019000
181;0.038000;0.020000
182;0.038000;0.020000
183;0.038000;0.020000
184;0.039000;0.021000
185;0.039000;0.021000
186;0.039000;0.023000
187;0.040000;0.022000
188;0.040000;0.023000
189;0.041000;0.024000
190;0.041000;0.023000
191;0.041000;0.024000
192;0.042000;0.024000
193;0.042000;0.024000
194;0.042000;0.024000
195;0.044000;0.025000
196;0.042000;0.025000
197;0.044000;0.026000
198;0.044000;0.027000
199;0.044000;0.026000
200;0.045000;0.027000
201;0.045000;0.028000
202;0.046000;0.029000
203;0.046000;0.027000
204;0.046000;0.028000
205;0.047000;0.029000
206;0.048000;0.029000
207;0.048000;0.030000
208;0.048000;0.030000
209;0.049000;0.031000
210;0.049000;0.030000
211;0.050000;0.031000
212;0.050000;0.032000
213;0.051000;0.032000
214;0.051000;0.033000
215;0.052000;0.034000
216;0.051000;0.035000
217;0.051000;0.034000
218;0.053000;0.035000
219;0.053000;0.036000
220;0.054000;0.036000
221;0.053000;0.036000
222;0.054000;0.037000
223;0.054000;0.037000
224;0.055000;0.038000
225;0.056000;0.039000
226;0.056000;0.038000
227;0.056000;0.039000
228;0.057000;0.039000
229;0.058000;0.040000
230;0.058000;0.041000
231;0.058000;0.041000
232;0.059000;0.042000
233;0.060000;0.042000
234;0.059000;0.042000
235;0.061000;0.044000
236;0.060000;0.043000
237;0.062000;0.046000
238;0.062000;0.046000
239;0.063000;0.045000
240;0.063000;0.046000
241;0.064000;0.047000
242;0.064000;0.049000
243;0.065000;0.048000
244;0.065000;0.049000
245;0.065000;0.049000
246;0.066000;0.049000
247;0.067000;0.051000
248;0.067000;0.050000
249;0.068000;0.052000
250;0.068000;0.052000
251;0.069000;0.052000
252;0.069000;0.057000
253;0.070000;0.054000
254;0.071000;0.054000
255;0.071000;0.055000
256;0.071000;0.057000
257;0.072000;0.056000
258;0.072000;0.057000
259;0.073000;0.057000
260;0.073000;0.058000
261;0.074000;0.059000
262;0.074000;0.061000
263;0.075000;0.060000
264;0.076000;0.062000
265;0.076000;0.061000
266;0.077000;0.063000
267;0.077000;0.065000
268;0.077000;0.065000
269;0.079000;0.064000
270;0.079000;0.065000
271;0.080000;0.066000
272;0.080000;0.066000
273;0.081000;0.068000
274;0.081000;0.068000
275;0.081000;0.069000
276;0.082000;0.070000
277;0.083000;0.070000
278;0.083000;0.073000
279;0.086000;0.072000
280;0.085000;0.074000
281;0.085000;0.073000
282;0.085000;0.074000
283;0.087000;0.075000
284;0.087000;0.075000
285;0.087000;0.076000
286;0.087000;0.078000
287;0.088000;0.078000
288;0.089000;0.078000
289;0.090000;0.080000
290;0.091000;0.080000
291;0.091000;0.083000
292;0.091000;0.083000
293;0.092000;0.084000
294;0.093000;0.085000
295;0.093000;0.086000
296;0.095000;0.085000
297;0.095000;0.087000
298;0.096000;0.088000
299;0.096000;0.089000
300;0.097000;0.089000
301;0.097000;0.090000
302;0.098000;0.091000
303;0.098000;0.092000
304;0.099000;0.093000
305;0.100000;0.093000
306;0.101000;0.095000
307;0.100000;0.096000
308;0.102000;0.096000
309;0.103000;0.097000
310;0.103000;0.099000
311;0.104000;0.099000
312;0.105000;0.100000
313;0.105000;0.101000
314;0.106000;0.102000
315;0.107000;0.103000
316;0.107000;0.103000
317;0.107000;0.105000
318;0.109000;0.108000
319;0.108000;0.107000
320;0.110000;0.109000
321;0.110000;0.109000
322;0.111000;0.110000
323;0.112000;0.111000
324;0.112000;0.112000
325;0.113000;0.118000
326;0.113000;0.114000
327;0.114000;0.115000
328;0.115000;0.119000
329;0.116000;0.117000
330;0.116000;0.120000
331;0.117000;0.119000
332;0.117000;0.120000
333;0.118000;0.123000
334;0.119000;0.126000
335;0.120000;0.123000
336;0.121000;0.125000
337;0.120000;0.126000
338;0.123000;0.128000
339;0.123000;0.128000
340;0.124000;0.131000
341;0.125000;0.131000
342;0.125000;0.134000
343;0.126000;0.135000
344;0.126000;0.137000
345;0.127000;0.135000
346;0.128000;0.140000
347;0.129000;0.138000
348;0.130000;0.140000
349;0.130000;0.142000
350;0.131000;0.142000
351;0.132000;0.143000
352;0.132000;0.144000
353;0.133000;0.147000
354;0.133000;0.146000
355;0.134000;0.147000
356;0.134000;0.150000
357;0.135000;0.150000
358;0.137000;0.152000
359;0.137000;0.153000
360;0.138000;0.154000
361;0.139000;0.155000
362;0.140000;0.157000
363;0.140000;0.158000
364;0.141000;0.160000
365;0.142000;0.169000
366;0.143000;0.171000
367;0.143000;0.182000
368;0.144000;0.176000
369;0.145000;0.167000
370;0.146000;0.184000
371;0.146000;0.168000
372;0.147000;0.170000
373;0.148000;0.170000
374;0.148000;0.173000
375;0.149000;0.181000
376;0.150000;0.179000
377;0.152000;0.177000
378;0.152000;0.177000
379;0.152000;0.181000
380;0.153000;0.184000
381;0.153000;0.183000
382;0.155000;0.186000
383;0.156000;0.185000
384;0.156000;0.186000
385;0.157000;0.202000
386;0.158000;0.190000
387;0.159000;0.191000
388;0.160000;0.193000
389;0.161000;0.195000
390;0.161000;0.197000
